"Survey","RowID","AOU","X","Y","Date","Count","Occ","NCap"
"BBL",10966,"MALL",-75.82466,38.48484,2021-10-23,1,1,1
"BBL",11014,"MALL",-75.82466,38.48484,2021-12-15,1,1,1
"BBL",8650,"MALL",-75.82466,38.49934,2016-01-25,1,1,1
"BBL",255,"ABDU",-75.82466,38.51384,2017-01-27,1,1,1
"BBL",1914,"CAGO",-75.82466,38.54283,2016-02-01,1,1,1
"BBL",5393,"CAGO",-75.82489,39.36165,2019-01-26,1,1,1
"BBL",7710,"GSGO",-75.82521,39.26634,2018-03-12,1,1,1
"BBL",7553,"GSGO",-75.82521,39.29533,2018-01-04,1,1,1
"BBL",7601,"GSGO",-75.82521,39.29533,2018-01-29,1,1,1
"BBL",7929,"GSGO",-75.82521,39.29533,2019-03-09,1,1,1
"BBL",7748,"GSGO",-75.82521,39.29968,2018-12-31,1,1,1
"BBL",2167,"CAGO",-75.82521,39.30983,2016-09-03,1,1,1
"BBL",7314,"GSGO",-75.82521,39.30983,2016-12-31,1,1,1
"BBL",4088,"CAGO",-75.82521,39.33882,2018-01-13,1,1,1
"BBL",6349,"CAGO",-75.82521,39.33882,2020-09-01,1,1,1
"BBL",12289,"WODU",-75.82521,39.33882,2021-10-23,1,1,1
"BBL",5638,"CAGO",-75.82521,39.35332,2019-09-02,3,1,3
"BBL",8260,"GSGO",-75.82521,39.38231,2021-02-09,1,1,1
"BBL",10636,"MALL",-75.82524,38.45185,2020-11-23,1,1,1
"BBL",683,"ABDU",-75.82556,37.67704,2019-01-12,1,1,1
"BBL",5429,"CAGO",-75.8258,39.58467,2019-01-30,2,1,2
"BBL",8376,"GSGO",-75.82603,39.38167,2021-11-22,1,1,1
"BBL",4466,"CAGO",-75.82616,39.53095,2018-01-27,1,1,1
"BBL",5693,"CAGO",-75.82688,38.65353,2019-09-09,1,1,1
"BBL",7372,"GSGO",-75.82697,39.29053,2017-02-01,1,1,1
"BBL",6139,"CAGO",-75.82716,38.73959,2020-01-25,1,1,1
"BBL",5467,"CAGO",-75.82716,38.81208,2019-02-02,1,1,1
"BBL",2882,"CAGO",-75.82716,38.85557,2017-01-17,1,1,1
"BBL",4435,"CAGO",-75.82716,38.87006,2018-01-27,1,1,1
"BBL",2675,"CAGO",-75.82716,38.88456,2017-01-02,1,1,1
"BBL",9864,"MALL",-75.82716,38.88456,2018-11-17,1,1,1
"BBL",8023,"GSGO",-75.82716,38.88456,2020-01-16,1,1,1
"BBL",11981,"WODU",-75.82716,38.88456,2020-10-10,1,1,1
"BBL",2806,"CAGO",-75.82737,38.28073,2017-01-14,1,1,1
"BBL",1892,"CAGO",-75.82795,39.63027,2016-01-30,1,1,1
"BBL",6103,"CAGO",-75.82806,38.94726,2020-01-21,1,1,1
"BBL",5428,"CAGO",-75.82815,39.58176,2019-01-30,1,1,1
"BBL",2475,"CAGO",-75.82819,39.67158,2016-12-19,1,1,1
"BBL",3400,"CAGO",-75.82819,39.67158,2017-09-02,1,1,1
"BBL",3477,"CAGO",-75.82819,39.67158,2017-09-14,2,1,2
"BBL",2204,"CAGO",-75.82841,39.63193,2016-09-05,1,1,1
"BBL",7322,"GSGO",-75.82847,39.35686,2017-01-02,1,1,1
"BBL",8777,"MALL",-75.82908,39.44544,2016-10-22,1,1,1
"BBL",9695,"MALL",-75.82909,39.27214,2018-01-20,1,1,1
"BBL",963,"ABDU",-75.8291,38.38801,2020-12-16,1,1,1
"BBL",727,"ABDU",-75.8291,38.40562,2019-01-26,1,1,1
"BBL",218,"ABDU",-75.82913,37.26533,2017-01-14,1,1,1
"BBL",1939,"CAGO",-75.82915,39.63339,2016-02-02,1,1,1
"BBL",5799,"CAGO",-75.82918,38.9203,2019-12-21,1,1,1
"BBL",7921,"GSGO",-75.83007,39.404,2019-03-08,3,1,3
"BBL",4930,"CAGO",-75.83007,39.43342,2018-11-22,1,1,1
"BBL",1355,"AGWT",-75.83033,38.38496,2020-10-10,1,1,1
"BBL",195,"ABDU",-75.83049,37.7053,2017-01-05,1,1,1
"BBL",7117,"CAGO",-75.83057,39.57948,2021-12-25,1,1,1
"BBL",12114,"WODU",-75.83119,38.95322,2021-01-19,1,1,1
"BBL",2815,"CAGO",-75.83144,38.77413,2017-01-14,1,1,1
"BBL",5706,"CAGO",-75.83154,38.60631,2019-09-12,1,1,1
"BBL",11285,"WODU",-75.83155,39.59917,2016-10-15,1,1,1
"BBL",331,"ABDU",-75.83186,38.07633,2017-11-12,1,1,1
"BBL",3296,"CAGO",-75.83216,39.60289,2017-05-31,1,1,1
"BBL",4655,"CAGO",-75.83216,39.60289,2018-02-14,1,1,1
"BBL",5707,"CAGO",-75.83216,39.60289,2019-09-12,1,1,1
"BBL",6338,"CAGO",-75.83216,39.60289,2020-08-20,1,1,1
"BBL",4284,"CAGO",-75.83222,39.56089,2018-01-20,1,1,1
"BBL",7889,"GSGO",-75.83235,39.29644,2019-02-22,1,1,1
"BBL",5089,"CAGO",-75.83261,38.27958,2018-12-28,1,1,1
"BBL",11016,"MALL",-75.83285,39.58085,2021-12-15,1,1,1
"BBL",3393,"CAGO",-75.83327,39.46183,2017-09-02,1,1,1
"BBL",9960,"MALL",-75.83327,39.46183,2018-12-21,1,1,1
"BBL",1885,"CAGO",-75.83327,39.50531,2016-01-30,1,1,1
"BBL",1648,"CAGO",-75.83327,39.5343,2016-01-13,1,1,1
"BBL",2482,"CAGO",-75.83327,39.5343,2016-12-20,1,1,1
"BBL",2537,"CAGO",-75.83327,39.5343,2016-12-24,1,1,1
"BBL",4221,"CAGO",-75.83327,39.5343,2018-01-19,1,1,1
"BBL",5476,"CAGO",-75.83327,39.5343,2019-02-02,1,1,1
"BBL",1750,"CAGO",-75.83327,39.5488,2016-01-21,1,1,1
"BBL",3104,"CAGO",-75.83327,39.5488,2017-01-28,1,1,1
"BBL",2843,"CAGO",-75.83327,39.56329,2017-01-14,1,1,1
"BBL",4363,"CAGO",-75.83327,39.56329,2018-01-25,1,1,1
"BBL",4529,"CAGO",-75.83327,39.56329,2018-01-30,1,1,1
"BBL",4865,"CAGO",-75.83327,39.56329,2018-11-03,1,1,1
"BBL",4137,"CAGO",-75.83327,39.57779,2018-01-15,1,1,1
"BBL",5480,"CAGO",-75.83327,39.57779,2019-02-02,1,1,1
"BBL",6493,"CAGO",-75.83327,39.57779,2020-12-21,1,1,1
"BBL",208,"ABDU",-75.83327,39.59228,2017-01-09,1,1,1
"BBL",2386,"CAGO",-75.83327,39.60678,2016-11-24,1,1,1
"BBL",3397,"CAGO",-75.83327,39.60678,2017-09-02,2,1,2
"BBL",4532,"CAGO",-75.83327,39.60678,2018-01-30,1,1,1
"BBL",5421,"CAGO",-75.83327,39.60678,2019-01-29,1,1,1
"BBL",5935,"CAGO",-75.83327,39.60678,2020-01-01,1,1,1
"BBL",5981,"CAGO",-75.83327,39.60678,2020-01-04,1,1,1
"BBL",861,"ABDU",-75.83327,39.60678,2020-01-21,1,1,1
"BBL",6465,"CAGO",-75.83327,39.60678,2020-12-18,1,1,1
"BBL",4139,"CAGO",-75.83327,39.60968,2018-01-15,1,1,1
"BBL",1938,"CAGO",-75.83327,39.62128,2016-02-02,2,1,2
"BBL",1895,"CAGO",-75.83327,39.63577,2016-01-30,1,1,1
"BBL",4935,"CAGO",-75.83327,39.63577,2018-11-22,1,1,1
"BBL",5363,"CAGO",-75.83327,39.63577,2019-01-25,1,1,1
"BBL",2474,"CAGO",-75.83327,39.65027,2016-12-19,1,1,1
"BBL",3425,"CAGO",-75.83327,39.65027,2017-09-04,1,1,1
"BBL",3214,"CAGO",-75.83327,39.67926,2017-02-04,2,1,2
"BBL",12067,"WODU",-75.8333,38.39187,2020-11-21,1,1,1
"BBL",4094,"CAGO",-75.83349,39.50043,2018-01-13,1,1,1
"BBL",8552,"MALL",-75.83391,39.51045,2016-01-09,1,1,1
"BBL",4097,"CAGO",-75.83391,39.55145,2018-01-13,1,1,1
"BBL",1252,"AGWT",-75.83399,38.43209,2018-08-12,1,1,1
"BBL",11316,"WODU",-75.83432,38.3717,2016-12-17,1,1,1
"BBL",6693,"CAGO",-75.83442,39.34699,2021-01-23,1,1,1
"BBL",9549,"MALL",-75.83444,37.63105,2018-01-10,1,1,1
"BBL",8728,"MALL",-75.83451,38.37429,2016-01-30,1,1,1
"BBL",2558,"CAGO",-75.83473,39.24478,2016-12-26,1,1,1
"BBL",7871,"GSGO",-75.83501,39.2914,2019-02-16,1,1,1
"BBL",785,"ABDU",-75.83514,38.42012,2019-11-29,1,1,1
"BBL",1069,"ABDU",-75.83543,37.60206,2021-02-06,1,1,1
"BBL",1530,"CAGO",-75.8355,37.98346,2016-01-02,1,1,1
"BBL",8535,"MALL",-75.8355,37.98346,2016-01-07,1,1,1
"BBL",5780,"CAGO",-75.83558,37.98803,2019-12-03,1,1,1
"BBL",5343,"CAGO",-75.83592,39.28974,2019-01-24,2,1,2
"BBL",3020,"CAGO",-75.83605,38.57623,2017-01-26,1,1,1
"BBL",3556,"CAGO",-75.83716,39.20019,2017-11-18,1,1,1
"BBL",1701,"CAGO",-75.83716,39.25817,2016-01-16,1,1,1
"BBL",1924,"CAGO",-75.83716,39.25817,2016-02-01,1,1,1
"BBL",1958,"CAGO",-75.83716,39.25817,2016-02-03,1,1,1
"BBL",2403,"CAGO",-75.83716,39.25817,2016-11-25,1,1,1
"BBL",2971,"CAGO",-75.83716,39.25817,2017-01-21,1,1,1
"BBL",3128,"CAGO",-75.83716,39.25817,2017-01-30,1,1,1
"BBL",3480,"CAGO",-75.83716,39.25817,2017-09-15,1,1,1
"BBL",11485,"WODU",-75.83716,39.25817,2017-12-12,1,1,1
"BBL",4525,"CAGO",-75.83716,39.25817,2018-01-30,1,1,1
"BBL",4796,"CAGO",-75.83716,39.25817,2018-09-04,1,1,1
"BBL",10379,"MALL",-75.83716,39.25817,2019-12-27,1,1,1
"BBL",5903,"CAGO",-75.83716,39.25817,2019-12-30,1,1,1
"BBL",8097,"GSGO",-75.83716,39.25817,2020-02-13,1,1,1
"BBL",10862,"MALL",-75.83716,39.25817,2021-01-26,1,1,1
"BBL",8273,"GSGO",-75.83716,39.25817,2021-02-12,1,1,1
"BBL",8282,"GSGO",-75.83716,39.25817,2021-02-13,1,1,1
"BBL",11282,"WODU",-75.83716,39.27267,2016-10-15,1,1,1
"BBL",6570,"CAGO",-75.83716,39.27267,2021-01-02,1,1,1
"BBL",7212,"GSGO",-75.83716,39.27991,2016-01-26,1,1,1
"BBL",7303,"GSGO",-75.83716,39.28716,2016-12-26,1,1,1
"BBL",7920,"GSGO",-75.83716,39.29441,2019-03-08,1,1,1
"BBL",2165,"CAGO",-75.83716,39.30166,2016-09-03,1,1,1
"BBL",3096,"CAGO",-75.83716,39.33065,2017-01-28,1,1,1
"BBL",7149,"CAGO",-75.83767,38.93047,2021-12-31,1,1,1
"BBL",9042,"MALL",-75.83777,39.12378,2017-01-07,1,1,1
"BBL",10272,"MALL",-75.83777,39.12378,2019-11-19,1,1,1
"BBL",5114,"CAGO",-75.8381,38.23644,2018-12-31,1,1,1
"BBL",6063,"CAGO",-75.8381,38.97221,2020-01-18,1,1,1
"BBL",1000,"ABDU",-75.83819,37.18952,2021-01-06,1,1,1
"BBL",5485,"CAGO",-75.8383,39.70801,2019-02-02,1,1,1
"BBL",6676,"CAGO",-75.83834,39.51593,2021-01-22,1,1,1
"BBL",3723,"CAGO",-75.83845,39.56561,2017-12-21,1,1,1
"BBL",2764,"CAGO",-75.83907,38.90612,2017-01-10,1,1,1
"BBL",5087,"CAGO",-75.83923,37.48379,2018-12-28,1,1,1
"BBL",7980,"GSGO",-75.83923,39.30992,2019-12-26,1,1,1
"BBL",8371,"GSGO",-75.83923,39.30992,2021-03-20,1,1,1
"BBL",2141,"CAGO",-75.83934,37.48409,2016-09-02,1,1,1
"BBL",2142,"CAGO",-75.83942,37.4841,2016-09-02,2,1,2
"BBL",2606,"CAGO",-75.83949,39.28305,2016-12-29,1,1,1
"BBL",7758,"GSGO",-75.84003,38.97415,2019-01-11,1,1,1
"BBL",2446,"CAGO",-75.84024,38.94844,2016-12-17,1,1,1
"BBL",4949,"CAGO",-75.84024,38.94844,2018-11-23,1,1,1
"BBL",6592,"CAGO",-75.84066,37.55475,2021-01-12,1,1,1
"BBL",7676,"GSGO",-75.84102,39.3835,2018-02-20,1,1,1
"BBL",7940,"GSGO",-75.84113,39.35278,2019-03-19,1,1,1
"BBL",3639,"CAGO",-75.84117,38.62884,2017-12-15,1,1,1
"BBL",7673,"GSGO",-75.84149,39.34067,2018-02-19,1,1,1
"BBL",5194,"CAGO",-75.84149,39.34067,2019-01-10,1,1,1
"BBL",5637,"CAGO",-75.84149,39.34067,2019-09-02,1,1,1
"BBL",6032,"CAGO",-75.8418,39.4735,2020-01-16,1,1,1
"BBL",4019,"CAGO",-75.8421,37.77619,2018-01-12,1,1,1
"BBL",6929,"CAGO",-75.84375,39.2633,2021-09-04,2,1,2
"BBL",10533,"MALL",-75.84452,38.66136,2020-01-28,1,1,1
"BBL",7749,"GSGO",-75.84494,39.01278,2019-01-01,1,1,1
"BBL",3037,"CAGO",-75.845,38.61172,2017-01-27,1,1,1
"BBL",6047,"CAGO",-75.84506,37.58843,2020-01-18,1,1,1
"BBL",1801,"CAGO",-75.84534,39.48299,2016-01-27,1,1,1
"BBL",7070,"CAGO",-75.84566,38.54804,2021-12-17,1,1,1
"BBL",11999,"WODU",-75.84583,38.84961,2020-10-12,1,1,1
"BBL",5232,"CAGO",-75.84599,39.44418,2019-01-12,1,1,1
"BBL",5648,"CAGO",-75.84625,37.53379,2019-09-04,1,1,1
"BBL",9151,"MALL",-75.84652,39.44827,2017-01-23,1,1,1
"BBL",12056,"WODU",-75.84661,38.29228,2020-11-17,1,1,1
"BBL",2420,"CAGO",-75.84707,37.40597,2016-12-02,1,1,1
"BBL",10716,"MALL",-75.84709,39.56356,2020-12-24,1,1,1
"BBL",2689,"CAGO",-75.84715,39.5002,2017-01-02,1,1,1
"BBL",3610,"CAGO",-75.8472,39.44956,2017-11-23,1,1,1
"BBL",5629,"CAGO",-75.84725,38.94789,2019-09-02,1,1,1
"BBL",3764,"CAGO",-75.84731,39.52883,2017-12-23,1,1,1
"BBL",4533,"CAGO",-75.84761,39.63356,2018-01-30,1,1,1
"BBL",1937,"CAGO",-75.84764,39.60011,2016-02-02,1,1,1
"BBL",3481,"CAGO",-75.84788,39.26649,2017-09-15,1,1,1
"BBL",4171,"CAGO",-75.84935,37.53414,2018-01-17,1,1,1
"BBL",3561,"CAGO",-75.84955,39.48974,2017-11-18,1,1,1
"BBL",2463,"CAGO",-75.84964,39.65538,2016-12-17,1,1,1
"BBL",11290,"WODU",-75.84965,38.85842,2016-10-20,1,1,1
"BBL",4829,"CAGO",-75.84975,39.58297,2018-09-14,1,1,1
"BBL",9587,"MALL",-75.84993,37.5377,2018-01-13,1,1,1
"BBL",1980,"CAGO",-75.84994,38.84013,2016-02-06,1,1,1
"BBL",468,"ABDU",-75.85037,38.38808,2018-01-13,1,1,1
"BBL",6518,"CAGO",-75.85046,39.64286,2020-12-24,1,1,1
"BBL",1960,"CAGO",-75.85058,39.60123,2016-02-03,1,1,1
"BBL",11447,"WODU",-75.85066,39.46097,2017-10-14,1,1,1
"BBL",12239,"WODU",-75.85075,38.46434,2021-10-16,1,1,1
"BBL",9070,"MALL",-75.85082,38.83132,2017-01-11,1,1,1
"BBL",6162,"CAGO",-75.85095,38.82813,2020-01-27,1,1,1
"BBL",4795,"CAGO",-75.8517,39.20045,2018-09-04,2,1,2
"BBL",10847,"MALL",-75.85175,38.83097,2021-01-23,2,1,2
"BBL",3212,"CAGO",-75.85181,39.64238,2017-02-04,1,1,1
"BBL",1890,"CAGO",-75.85201,39.60678,2016-01-30,1,1,1
"BBL",3566,"CAGO",-75.85201,39.60678,2017-11-18,1,1,1
"BBL",3399,"CAGO",-75.85321,39.64928,2017-09-02,2,1,2
"BBL",1314,"AGWT",-75.85382,37.91096,2019-11-17,1,1,1
"BBL",2597,"CAGO",-75.85382,37.93996,2016-12-29,2,1,2
"BBL",5452,"CAGO",-75.85382,37.98346,2019-02-02,1,1,1
"BBL",12119,"WODU",-75.85382,37.98346,2021-01-23,1,1,1
"BBL",41,"ABDU",-75.85382,37.99796,2016-01-23,1,1,1
"BBL",5926,"CAGO",-75.85438,38.58079,2020-01-01,1,1,1
"BBL",8732,"MALL",-75.85438,38.62428,2016-01-30,1,1,1
"BBL",1949,"CAGO",-75.85438,38.62428,2016-02-03,1,1,1
"BBL",1776,"CAGO",-75.85438,38.69677,2016-01-25,1,1,1
"BBL",140,"ABDU",-75.85449,37.6686,2016-12-17,1,1,1
"BBL",4106,"CAGO",-75.85451,39.40518,2018-01-14,1,1,1
"BBL",7824,"GSGO",-75.8551,39.07874,2019-02-06,1,1,1
"BBL",678,"ABDU",-75.85522,39.40225,2019-01-10,1,1,1
"BBL",1570,"CAGO",-75.8556,39.58505,2016-01-06,1,1,1
"BBL",11280,"WODU",-75.85581,39.25817,2016-10-15,1,1,1
"BBL",3837,"CAGO",-75.85581,39.25817,2017-12-29,1,1,1
"BBL",4457,"CAGO",-75.85581,39.25817,2018-01-27,1,1,1
"BBL",9871,"MALL",-75.85581,39.25817,2018-11-20,2,1,2
"BBL",12037,"WODU",-75.85581,39.25817,2020-10-17,1,1,1
"BBL",4373,"CAGO",-75.85596,38.16886,2018-01-26,1,1,1
"BBL",9887,"MALL",-75.85601,38.82572,2018-11-23,1,1,1
"BBL",668,"ABDU",-75.85621,38.37922,2019-01-01,1,1,1
"BBL",11345,"WODU",-75.85625,37.58852,2017-01-14,1,1,1
"BBL",10002,"MALL",-75.85646,38.8332,2019-01-01,1,1,1
"BBL",5555,"CAGO",-75.85664,38.90298,2019-04-18,1,1,1
"BBL",9637,"MALL",-75.85725,38.56317,2018-01-15,1,1,1
"BBL",3181,"CAGO",-75.85743,38.19279,2017-02-04,1,1,1
"BBL",263,"ABDU",-75.85776,38.84667,2017-01-28,1,1,1
"BBL",8053,"GSGO",-75.85813,38.92739,2020-01-27,1,1,1
"BBL",3323,"CAGO",-75.85826,37.44586,2017-06-27,2,1,2
"BBL",878,"ABDU",-75.85826,37.47486,2020-01-29,1,1,1
"BBL",6469,"CAGO",-75.85826,37.47486,2020-12-19,1,1,1
"BBL",5597,"CAGO",-75.85826,37.50386,2019-07-27,1,1,1
"BBL",5571,"CAGO",-75.85827,39.24872,2019-06-04,1,1,1
"BBL",6,"ABDU",-75.85854,38.17734,2016-01-09,1,1,1
"BBL",68,"ABDU",-75.85854,38.17734,2016-02-06,1,1,1
"BBL",182,"ABDU",-75.85854,38.17734,2016-12-30,1,1,1
"BBL",2720,"CAGO",-75.85854,38.17734,2017-01-06,1,1,1
"BBL",1451,"AMWI",-75.85854,38.17734,2017-01-27,1,1,2
"BBL",3031,"CAGO",-75.85854,38.17734,2017-01-27,1,1,2
"BBL",1214,"AGWT",-75.85854,38.17734,2017-01-28,1,1,2
"BBL",3066,"CAGO",-75.85854,38.17734,2017-01-28,1,1,2
"BBL",1454,"AMWI",-75.85854,38.17734,2017-11-18,1,1,1
"BBL",3634,"CAGO",-75.85854,38.17734,2017-12-15,2,1,2
"BBL",9408,"MALL",-75.85854,38.17734,2017-12-23,1,1,2
"BBL",378,"ABDU",-75.85854,38.17734,2017-12-23,1,1,2
"BBL",9427,"MALL",-75.85854,38.17734,2017-12-26,1,1,1
"BBL",399,"ABDU",-75.85854,38.17734,2017-12-29,1,1,1
"BBL",9482,"MALL",-75.85854,38.17734,2018-01-02,1,1,1
"BBL",9517,"MALL",-75.85854,38.17734,2018-01-06,1,1,2
"BBL",424,"ABDU",-75.85854,38.17734,2018-01-06,1,1,2
"BBL",450,"ABDU",-75.85854,38.17734,2018-01-12,1,1,1
"BBL",4294,"CAGO",-75.85854,38.17734,2018-01-21,1,1,1
"BBL",548,"ABDU",-75.85854,38.17734,2018-01-27,1,1,4
"BBL",9761,"MALL",-75.85854,38.17734,2018-01-27,1,1,4
"BBL",4404,"CAGO",-75.85854,38.17734,2018-01-27,2,1,4
"BBL",4827,"CAGO",-75.85854,38.17734,2018-09-13,1,1,1
"BBL",9846,"MALL",-75.85854,38.17734,2018-11-10,1,1,1
"BBL",10052,"MALL",-75.85854,38.17734,2019-01-14,1,1,1
"BBL",11094,"NOPI",-75.85854,38.17734,2019-01-24,1,1,1
"BBL",10266,"MALL",-75.85854,38.17734,2019-11-18,1,1,1
"BBL",1466,"AMWI",-75.85854,38.17734,2019-11-23,1,1,1
"BBL",1472,"AMWI",-75.85854,38.17734,2020-11-21,1,1,1
"BBL",944,"ABDU",-75.85854,38.17734,2020-11-23,1,1,1
"BBL",12075,"WODU",-75.85854,38.17734,2020-11-26,1,1,1
"BBL",1001,"ABDU",-75.85854,38.17734,2021-01-06,1,1,1
"BBL",1003,"ABDU",-75.85854,38.17734,2021-01-07,1,1,1
"BBL",10814,"MALL",-75.85854,38.17734,2021-01-19,1,1,1
"BBL",1400,"AGWT",-75.85854,38.17734,2021-01-28,1,1,1
"BBL",11032,"MALL",-75.85854,38.17734,2021-12-22,1,1,1
"BBL",3991,"CAGO",-75.85854,39.22898,2018-01-09,1,1,1
"BBL",7603,"GSGO",-75.85883,39.18706,2018-01-30,1,1,1
"BBL",7995,"GSGO",-75.85883,39.18706,2020-01-01,1,1,1
"BBL",5683,"CAGO",-75.85883,39.20156,2019-09-07,1,1,1
"BBL",6367,"CAGO",-75.85883,39.21605,2020-09-05,1,1,1
"BBL",8586,"MALL",-75.85889,38.83398,2016-01-16,1,1,1
"BBL",3967,"CAGO",-75.85967,39.34188,2018-01-06,1,1,1
"BBL",4272,"CAGO",-75.85967,39.34188,2018-01-20,1,1,1
"BBL",9720,"MALL",-75.86016,39.34067,2018-01-23,1,1,1
"BBL",7672,"GSGO",-75.86027,39.32389,2018-02-19,2,1,2
"BBL",4277,"CAGO",-75.86038,39.48995,2018-01-20,2,1,2
"BBL",4863,"CAGO",-75.86074,39.46289,2018-11-03,1,1,1
"BBL",2960,"CAGO",-75.86102,38.87989,2017-01-21,1,1,1
"BBL",9595,"MALL",-75.86131,38.56653,2018-01-13,1,1,1
"BBL",2126,"CAGO",-75.86138,39.41539,2016-09-01,1,1,1
"BBL",8020,"GSGO",-75.86138,39.41539,2020-01-15,1,1,1
"BBL",497,"ABDU",-75.86147,37.68965,2018-01-17,1,1,1
"BBL",9321,"MALL",-75.86156,37.62754,2017-11-23,1,1,1
"BBL",6961,"CAGO",-75.8618,39.00412,2021-09-07,1,1,1
"BBL",6141,"CAGO",-75.86273,39.10432,2020-01-25,1,1,1
"BBL",10679,"MALL",-75.8634,38.37783,2020-12-17,1,1,1
"BBL",1813,"CAGO",-75.86353,39.27867,2016-01-28,1,1,1
"BBL",8315,"GSGO",-75.86353,39.27867,2021-02-22,1,1,1
"BBL",1894,"CAGO",-75.86373,39.63575,2016-01-30,1,1,1
"BBL",1963,"CAGO",-75.86373,39.63575,2016-02-03,1,1,1
"BBL",7439,"GSGO",-75.86392,39.3134,2017-02-20,1,1,1
"BBL",7375,"GSGO",-75.8641,39.12978,2017-02-03,1,1,1
"BBL",7347,"GSGO",-75.8641,39.14428,2017-01-17,1,1,1
"BBL",3591,"CAGO",-75.8641,39.14428,2017-11-22,1,1,1
"BBL",7568,"GSGO",-75.8641,39.14428,2018-01-08,1,1,1
"BBL",4310,"CAGO",-75.8641,39.14428,2018-01-22,1,1,1
"BBL",10159,"MALL",-75.8641,39.14428,2019-01-25,1,1,1
"BBL",7892,"GSGO",-75.8641,39.14428,2019-02-24,1,1,1
"BBL",8000,"GSGO",-75.8641,39.28924,2020-01-03,1,1,1
"BBL",7440,"GSGO",-75.86454,39.31389,2017-02-20,2,1,2
"BBL",7879,"GSGO",-75.86454,39.31389,2019-02-19,1,1,1
"BBL",12260,"WODU",-75.86488,38.84493,2021-10-18,1,1,1
"BBL",145,"ABDU",-75.86491,38.97818,2016-12-17,1,1,1
"BBL",2419,"CAGO",-75.86525,37.40597,2016-12-02,1,1,1
"BBL",630,"ABDU",-75.86525,37.40597,2018-11-26,1,1,1
"BBL",12302,"WODU",-75.86528,39.40439,2021-11-13,1,1,1
"BBL",5934,"CAGO",-75.86557,39.39948,2020-01-01,1,1,1
"BBL",7429,"GSGO",-75.86563,39.33042,2017-02-18,1,1,1
"BBL",4929,"CAGO",-75.86564,39.43203,2018-11-22,1,1,1
"BBL",9690,"MALL",-75.86601,38.82213,2018-01-20,1,1,1
"BBL",4082,"CAGO",-75.86617,39.26886,2018-01-13,1,1,1
"BBL",3574,"CAGO",-75.86636,38.79307,2017-11-20,1,1,1
"BBL",3583,"CAGO",-75.86636,38.79307,2017-11-21,1,1,1
"BBL",8351,"GSGO",-75.86641,39.32146,2021-03-04,1,1,1
"BBL",9276,"MALL",-75.86645,38.84373,2017-10-22,1,1,1
"BBL",5375,"CAGO",-75.86648,38.24158,2019-01-26,1,1,1
"BBL",8890,"MALL",-75.86651,38.85381,2016-12-17,1,1,1
"BBL",9575,"MALL",-75.86717,38.84268,2018-01-12,1,1,1
"BBL",516,"ABDU",-75.8672,38.84139,2018-01-19,1,1,1
"BBL",5464,"CAGO",-75.86721,38.72445,2019-02-02,1,1,1
"BBL",10698,"MALL",-75.86727,39.57711,2020-12-19,1,1,1
"BBL",1836,"CAGO",-75.86744,39.25904,2016-01-29,1,1,1
"BBL",3784,"CAGO",-75.86744,39.33152,2017-12-26,1,1,1
"BBL",3760,"CAGO",-75.86744,39.404,2017-12-23,1,1,1
"BBL",4163,"CAGO",-75.86744,39.404,2018-01-16,1,1,1
"BBL",7709,"GSGO",-75.86744,39.404,2018-03-10,2,1,2
"BBL",5923,"CAGO",-75.86744,39.404,2019-12-31,1,1,1
"BBL",8026,"GSGO",-75.86744,39.404,2020-01-17,1,1,1
"BBL",6118,"CAGO",-75.86744,39.404,2020-01-23,1,1,1
"BBL",6694,"CAGO",-75.86744,39.404,2021-01-23,1,1,1
"BBL",10891,"MALL",-75.86744,39.404,2021-01-29,1,1,1
"BBL",3559,"CAGO",-75.86744,39.42284,2017-11-18,1,1,1
"BBL",1643,"CAGO",-75.86744,39.47648,2016-01-12,1,1,1
"BBL",6670,"CAGO",-75.86745,38.63453,2021-01-22,1,1,1
"BBL",1414,"AGWT",-75.86762,38.38784,2021-09-23,1,1,1
"BBL",7516,"GSGO",-75.86801,37.64299,2017-06-12,1,1,1
"BBL",2970,"CAGO",-75.86866,39.2492,2017-01-21,1,1,1
"BBL",4271,"CAGO",-75.86875,39.26588,2018-01-20,1,1,1
"BBL",7846,"GSGO",-75.86879,39.07486,2019-02-13,1,1,1
"BBL",676,"ABDU",-75.86882,37.5818,2019-01-10,1,1,1
"BBL",10764,"MALL",-75.86913,39.53982,2021-01-02,1,1,1
"BBL",12256,"WODU",-75.86913,39.67374,2021-10-16,1,1,1
"BBL",8186,"GSGO",-75.86969,39.20381,2021-01-12,2,1,2
"BBL",5014,"CAGO",-75.87043,39.63695,2018-12-15,1,1,1
"BBL",7636,"GSGO",-75.87075,39.60678,2018-02-10,1,1,1
"BBL",6918,"CAGO",-75.8708,38.32042,2021-09-04,1,1,1
"BBL",5929,"CAGO",-75.87104,39.0372,2020-01-01,1,1,1
"BBL",6925,"CAGO",-75.87107,38.95235,2021-09-04,1,1,1
"BBL",5877,"CAGO",-75.87135,38.37429,2019-12-28,1,1,1
"BBL",5261,"CAGO",-75.87171,39.41678,2019-01-16,1,1,1
"BBL",5666,"CAGO",-75.872,39.19731,2019-09-06,1,1,1
"BBL",6899,"CAGO",-75.87211,38.99485,2021-09-03,1,1,1
"BBL",9683,"MALL",-75.87238,38.07258,2018-01-20,1,1,1
